,id_name,count,id,cost_usdph,read_cache_load,read_cache_mem,read_cache_sto,read_cache_s3,read_spool_mem,read_spool_sto,read_spool_s3,rw_mem,rw_sto,rw_s3,rw_xchg,used_mem_caching,used_sto_caching,used_mem_spooling,used_sto_spooling,stat_read_spool,stat_read_work,time_cpu,time_mem,time_sto,time_s3,time_xchg,stat_time_sum,stat_time_max,used_cores,time_load,scale,stat_price_sum
5,c5n.18xlarge,1,c5n.18xlarge/1,3.888,0.0,20.0,0.0,0.0,100.89,0.0,59.11,221.78,0.0,118.22,0,20.0,0.0,20.0,0.0,160,20,24000.0,4.4356,0.0,11.822,0.0,24016.2576,24000.0,3,0.0,1.0,25.937558208
1,c5.24xlarge,1,c5.24xlarge/1,4.08,0.0,20.0,0.0,0.0,100.89,0.0,59.11,221.78,0.0,118.22,0,20.0,0.0,20.0,0.0,160,20,24000.0,4.4356,0.0,47.288,0.0,24051.7236,24000.0,3,0.0,1.0,27.25862008
12,z1d.12xlarge,1,z1d.12xlarge/1,4.464,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,29.768432
0,m5.24xlarge,1,m5.24xlarge/1,4.608,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,30.728704
7,c5d.24xlarge,1,c5d.24xlarge/1,4.608,0.0,20.0,0.0,0.0,100.89,59.11,0.0,221.78,118.22,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,4.4356,14.7775,0.0,0.0,24019.2131,24000.0,3,0.0,1.0,30.744592768
13,i3.16xlarge,1,i3.16xlarge/1,4.992,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,33.2894293333
6,m5d.24xlarge,1,m5d.24xlarge/1,5.424,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,36.1702453333
11,m5n.24xlarge,1,m5n.24xlarge/1,5.712,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,38.0907893333
8,r5.24xlarge,1,r5.24xlarge/1,6.048,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,40.331424
10,m5dn.24xlarge,1,m5dn.24xlarge/1,6.528,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,43.5323306667
3,r5d.24xlarge,1,r5d.24xlarge/1,6.912,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,46.093056
2,r5n.24xlarge,1,r5n.24xlarge/1,7.152,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,47.6935093333
14,r5dn.24xlarge,1,r5dn.24xlarge/1,8.016,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,53.4551413333
4,i3en.24xlarge,1,i3en.24xlarge/1,10.848,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,72.3404906667
9,x1e.32xlarge,1,x1e.32xlarge/1,26.688,0.0,20.0,0.0,0.0,160.0,0.0,0.0,340.0,0.0,0.0,0,20.0,0.0,20.0,0.0,160,20,24000.0,6.8,0.0,0.0,0.0,24006.8,24000.0,3,0.0,1.0,177.9704106667
