,id_name,count,id,cost_usdph,read_cache_load,read_cache_mem,read_cache_sto,read_cache_s3,read_spool_mem,read_spool_sto,read_spool_s3,rw_mem,rw_sto,rw_s3,rw_xchg,used_mem_caching,used_sto_caching,used_mem_spooling,used_sto_spooling,stat_read_spool,stat_read_work,time_cpu,time_mem,time_sto,time_s3,time_xchg,stat_time_sum,stat_time_max,used_cores,time_load,scale,stat_price_sum
5,c5n.18xlarge,3,c5n.18xlarge/3,11.664,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,4.4096,8326.76,8320.0,3,0.0,1.04,26.9787024
1,c5.24xlarge,3,c5.24xlarge/3,12.24,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,28.35596192
12,z1d.12xlarge,3,z1d.12xlarge/3,13.392,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,31.024758336
0,m5.24xlarge,3,m5.24xlarge/3,13.824,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,32.025556992
7,c5d.24xlarge,3,c5d.24xlarge/3,13.824,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,32.025556992
13,i3.16xlarge,3,i3.16xlarge/3,14.976,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,34.694353408
6,m5d.24xlarge,3,m5d.24xlarge/3,16.272,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,37.696749376
11,m5n.24xlarge,3,m5n.24xlarge/3,17.136,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,4.4096,8326.76,8320.0,3,0.0,1.04,39.6353776
8,r5.24xlarge,3,r5.24xlarge/3,18.144,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,42.033543552
10,m5dn.24xlarge,3,m5dn.24xlarge/3,19.584,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,4.4096,8326.76,8320.0,3,0.0,1.04,45.2975744
3,r5d.24xlarge,3,r5d.24xlarge/3,20.736,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,48.038335488
2,r5n.24xlarge,3,r5n.24xlarge/3,21.456,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,4.4096,8326.76,8320.0,3,0.0,1.04,49.6274896
14,r5dn.24xlarge,3,r5dn.24xlarge/3,24.048,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,4.4096,8326.76,8320.0,3,0.0,1.04,55.6227568
4,i3en.24xlarge,3,i3en.24xlarge/3,32.544,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,4.4096,8326.76,8320.0,3,0.0,1.04,75.2739104
9,x1e.32xlarge,3,x1e.32xlarge/3,80.064,0.0,7.0,0.0,0.0,53.0,0.0,0.0,113.0,0.0,0.0,106,7.0,0.0,7.0,0.0,53,7,8320.0,2.3504,0.0,0.0,17.6384,8339.9888,8320.0,3,0.0,1.04,185.481350912
