,id_name,count,id,cost_usdph,read_cache_load,read_cache_mem,read_cache_sto,read_cache_s3,read_spool_mem,read_spool_sto,read_spool_s3,rw_mem,rw_sto,rw_s3,rw_xchg,used_mem_caching,used_sto_caching,used_mem_spooling,used_sto_spooling,stat_read_spool,stat_read_work,time_cpu,time_mem,time_sto,time_s3,time_xchg,stat_time_sum,stat_time_max,used_cores,time_load,scale,stat_price_sum
5,c5n.18xlarge,21,c5n.18xlarge/21,81.648,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,0.896,1601.372,1600.0,3,0.0,1.4000000000000004,36.31911696
1,c5.24xlarge,21,c5.24xlarge/21,85.68,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,38.176628
12,z1d.12xlarge,21,z1d.12xlarge/21,93.744,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,41.7697224
0,m5.24xlarge,21,m5.24xlarge/21,96.768,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,43.1171328
7,c5d.24xlarge,21,c5d.24xlarge/21,96.768,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,43.1171328
13,i3.16xlarge,21,i3.16xlarge/21,104.832,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,46.7102272
6,m5d.24xlarge,21,m5d.24xlarge/21,113.904,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,50.7524584
11,m5n.24xlarge,21,m5n.24xlarge/21,119.952,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,0.896,1601.372,1600.0,3,0.0,1.4000000000000004,53.35771504
8,r5.24xlarge,21,r5.24xlarge/21,127.008,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,56.5912368
10,m5dn.24xlarge,21,m5dn.24xlarge/21,137.088,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,0.896,1601.372,1600.0,3,0.0,1.4000000000000004,60.98024576
3,r5d.24xlarge,21,r5d.24xlarge/21,145.152,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,64.6756992
2,r5n.24xlarge,21,r5n.24xlarge/21,150.192,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,0.896,1601.372,1600.0,3,0.0,1.4000000000000004,66.80923984
14,r5dn.24xlarge,21,r5dn.24xlarge/21,168.336,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,0.896,1601.372,1600.0,3,0.0,1.4000000000000004,74.88015472
4,i3en.24xlarge,21,i3en.24xlarge/21,227.808,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,0.896,1601.372,1600.0,3,0.0,1.4000000000000004,101.33482016
9,x1e.32xlarge,21,x1e.32xlarge/21,560.448,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1600.0,0.476,0.0,0.0,3.584,1604.06,1600.0,3,0.0,1.4000000000000004,249.7200608
