,id_name,count,id,cost_usdph,read_cache_load,read_cache_mem,read_cache_sto,read_cache_s3,read_spool_mem,read_spool_sto,read_spool_s3,rw_mem,rw_sto,rw_s3,rw_xchg,used_mem_caching,used_sto_caching,used_mem_spooling,used_sto_spooling,stat_read_spool,stat_read_work,time_cpu,time_mem,time_sto,time_s3,time_xchg,stat_time_sum,stat_time_max,used_cores,time_load,scale,stat_price_sum
5,c5n.18xlarge,19,c5n.18xlarge/19,73.872,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,0.8704,1719.2275367999998,1717.8947368,3,0.0,1.3600000000000003,35.2785490551
1,c5.24xlarge,19,c5.24xlarge/19,77.52,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,37.0769274658
12,z1d.12xlarge,19,z1d.12xlarge/19,84.816,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,40.566520639
0,m5.24xlarge,19,m5.24xlarge/19,87.552,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,41.875118079
7,c5d.24xlarge,19,c5d.24xlarge/19,87.552,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,41.875118079
13,i3.16xlarge,19,i3.16xlarge/19,94.848,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,45.3647112522
6,m5d.24xlarge,19,m5d.24xlarge/19,103.056,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,49.2905035721
11,m5n.24xlarge,19,m5n.24xlarge/19,108.528,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,0.8704,1719.2275367999998,1717.8947368,3,0.0,1.3600000000000003,51.8289794761
8,r5.24xlarge,19,r5.24xlarge/19,114.912,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,54.9610924787
10,m5dn.24xlarge,19,m5dn.24xlarge/19,124.032,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,0.8704,1719.2275367999998,1717.8947368,3,0.0,1.3600000000000003,59.2331194012
3,r5d.24xlarge,19,r5d.24xlarge/19,131.328,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,62.8126771185
2,r5n.24xlarge,19,r5n.24xlarge/19,135.888,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,0.8704,1719.2275367999998,1717.8947368,3,0.0,1.3600000000000003,64.8951087557
14,r5dn.24xlarge,19,r5dn.24xlarge/19,152.304,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,0.8704,1719.2275367999998,1717.8947368,3,0.0,1.3600000000000003,72.7347863236
4,i3en.24xlarge,19,i3en.24xlarge/19,206.112,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,0.8704,1719.2275367999998,1717.8947368,3,0.0,1.3600000000000003,98.4315072403
9,x1e.32xlarge,19,x1e.32xlarge/19,507.072,0.0,1,0,0,8.0,0.0,0.0,17.0,0.0,0.0,16,1,0,1,0,8,1,1717.8947368,0.4624,0.0,0.0,3.4816,1721.8387367999999,1717.8947368,3,0.0,1.3600000000000003,242.5267255407
