,id_name,count,id,cost_usdph,read_cache_load,read_cache_mem,read_cache_sto,read_cache_s3,read_spool_mem,read_spool_sto,read_spool_s3,rw_mem,rw_sto,rw_s3,rw_xchg,used_mem_caching,used_sto_caching,used_mem_spooling,used_sto_spooling,stat_read_spool,stat_read_work,time_cpu,time_mem,time_sto,time_s3,time_xchg,stat_time_sum,stat_time_max,used_cores,time_load,scale,stat_price_sum
5,c5n.18xlarge,6,c5n.18xlarge/6,23.328,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,2.376,4403.63,4400.0,3,0.0,1.1,28.5355224
1,c5.24xlarge,6,c5.24xlarge/6,24.48,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,29.9931544
12,z1d.12xlarge,6,z1d.12xlarge/6,26.784,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,32.81603952
0,m5.24xlarge,6,m5.24xlarge/6,27.648,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,33.87462144
7,c5d.24xlarge,6,c5d.24xlarge/6,27.648,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,33.87462144
13,i3.16xlarge,6,i3.16xlarge/6,29.952,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,36.69750656
6,m5d.24xlarge,6,m5d.24xlarge/6,32.544,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,39.87325232
11,m5n.24xlarge,6,m5n.24xlarge/6,34.272,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,2.376,4403.63,4400.0,3,0.0,1.1,41.9225576
8,r5.24xlarge,6,r5.24xlarge/6,36.288,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,44.46044064
10,m5dn.24xlarge,6,m5dn.24xlarge/6,39.168,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,2.376,4403.63,4400.0,3,0.0,1.1,47.9114944
3,r5d.24xlarge,6,r5d.24xlarge/6,41.472,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,50.81193216
2,r5n.24xlarge,6,r5n.24xlarge/6,42.912,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,2.376,4403.63,4400.0,3,0.0,1.1,52.4912696
14,r5dn.24xlarge,6,r5dn.24xlarge/6,48.096,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,2.376,4403.63,4400.0,3,0.0,1.1,58.8324968
4,i3en.24xlarge,6,i3en.24xlarge/6,65.088,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,2.376,4403.63,4400.0,3,0.0,1.1,79.6176304
9,x1e.32xlarge,6,x1e.32xlarge/6,160.128,0.0,3.0,0.0,0.0,27.0,0.0,0.0,57.0,0.0,0.0,54,3.0,0.0,3.0,0.0,27,3,4400.0,1.254,0.0,0.0,9.504,4410.758,4400.0,3,0.0,1.1,196.19051584
