,id_name,count,id,cost_usdph,read_cache_load,read_cache_mem,read_cache_sto,read_cache_s3,read_spool_mem,read_spool_sto,read_spool_s3,rw_mem,rw_sto,rw_s3,rw_xchg,used_mem_caching,used_sto_caching,used_mem_spooling,used_sto_spooling,stat_read_spool,stat_read_work,time_cpu,time_mem,time_sto,time_s3,time_xchg,stat_time_sum,stat_time_max,used_cores,time_load,scale,stat_price_sum
5,c5n.18xlarge,29,c5n.18xlarge/29,112.752,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,0.7488,1292.1888827999999,1291.0344828,3,0.0,1.5600000000000005,40.4713558093
1,c5.24xlarge,29,c5.24xlarge/29,118.32,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,42.5437729614
12,z1d.12xlarge,29,z1d.12xlarge/29,129.456,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,46.5478927695
0,m5.24xlarge,29,m5.24xlarge/29,133.632,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,48.0494376975
7,c5d.24xlarge,29,c5d.24xlarge/29,133.632,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,48.0494376975
13,i3.16xlarge,29,i3.16xlarge/29,144.768,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,52.0535575057
6,m5d.24xlarge,29,m5d.24xlarge/29,157.296,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,56.5581922898
11,m5n.24xlarge,29,m5n.24xlarge/29,165.648,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,0.7488,1292.1888827999999,1291.0344828,3,0.0,1.5600000000000005,59.4579177939
8,r5.24xlarge,29,r5.24xlarge/29,175.392,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,63.064886978
10,m5dn.24xlarge,29,m5dn.24xlarge/29,189.312,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,0.7488,1292.1888827999999,1291.0344828,3,0.0,1.5600000000000005,67.9519060502
3,r5d.24xlarge,29,r5d.24xlarge/29,200.448,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,72.0741565463
2,r5n.24xlarge,29,r5n.24xlarge/29,207.408,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,0.7488,1292.1888827999999,1291.0344828,3,0.0,1.5600000000000005,74.4473088344
14,r5dn.24xlarge,29,r5dn.24xlarge/29,232.464,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,0.7488,1292.1888827999999,1291.0344828,3,0.0,1.5600000000000005,83.4409434587
4,i3en.24xlarge,29,i3en.24xlarge/29,314.592,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,0.7488,1292.1888827999999,1291.0344828,3,0.0,1.5600000000000005,112.9200791716
9,x1e.32xlarge,29,x1e.32xlarge/29,773.952,0.0,1,0,0,6.0,0.0,0.0,13.0,0.0,0.0,12,1,0,1,0,6,1,1291.0344828,0.4056,0.0,0.0,2.9952,1294.4352827999999,1291.0344828,3,0.0,1.5600000000000005,278.2863266649
